,City,Date,PM2.5,PM10,O3,NO2,CO,SO2,AQI
7086,Brajrajnagar,15-04-2019,131.29,258.62,8.91,25.89,2.92,9.85,247.0
7087,Brajrajnagar,16-04-2019,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
7088,Brajrajnagar,17-04-2019,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
7089,Brajrajnagar,18-04-2019,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
7090,Brajrajnagar,19-04-2019,67.45057794890306,47.44,16.41,14.18,2.5,7.9,166.4635814889336
7091,Brajrajnagar,20-04-2019,33.0,54.8,8.4,16.05,2.38,7.62,106.0
7092,Brajrajnagar,21-04-2019,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
7093,Brajrajnagar,22-04-2019,67.45057794890306,70.1,21.67,20.23,1.9,7.67,166.4635814889336
7094,Brajrajnagar,23-04-2019,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
7095,Brajrajnagar,24-04-2019,72.92,100.0,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
7096,Brajrajnagar,25-04-2019,57.72,116.42,16.32,24.28,1.03,8.18,109.0
7097,Brajrajnagar,26-04-2019,63.83,139.07,12.23,21.97,2.13,7.85,116.0
7098,Brajrajnagar,27-04-2019,90.77,198.92,11.69,24.17,2.22,7.16,162.0
7099,Brajrajnagar,28-04-2019,95.05,216.03,13.64,24.32,2.36,7.1,210.0
7100,Brajrajnagar,29-04-2019,123.52,261.52,6.94,28.24,2.56,9.27,255.0
7101,Brajrajnagar,30-04-2019,25.63,70.82,20.53,16.61,1.48,7.97,108.0
7102,Brajrajnagar,01-05-2019,23.37,53.69,10.1,17.37,2.22,6.39,106.0
7103,Brajrajnagar,02-05-2019,10.79,42.33,7.45,13.59,2.18,7.26,105.0
7104,Brajrajnagar,03-05-2019,12.49,32.55,6.34,9.98,2.02,5.78,166.4635814889336
7105,Brajrajnagar,04-05-2019,67.45057794890306,84.88,10.88,15.39,2.19,6.54,109.0
7106,Brajrajnagar,05-05-2019,13.62,28.94,34.49143047551845,28.560659061126955,0.0,14.53197725590996,99.0
7107,Brajrajnagar,06-05-2019,65.73,101.48,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
7108,Brajrajnagar,07-05-2019,76.68,160.24,34.49143047551845,28.560659061126955,0.0,14.53197725590996,172.0
7109,Brajrajnagar,08-05-2019,83.95,192.46,34.49143047551845,28.560659061126955,0.0,14.53197725590996,161.0
7110,Brajrajnagar,09-05-2019,77.54,188.21,23.56,27.54,1.41,6.61,192.0
7111,Brajrajnagar,10-05-2019,117.28,198.78,5.08,26.85,1.08,6.75,154.0
7112,Brajrajnagar,11-05-2019,67.45,191.22,34.49143047551845,28.560659061126955,0.0,14.53197725590996,224.0
7113,Brajrajnagar,12-05-2019,59.41,120.36,28.22,22.14,1.53,7.2,130.0
7114,Brajrajnagar,13-05-2019,61.29,133.85,21.74,20.97,2.88,6.7,117.0
7115,Brajrajnagar,14-05-2019,47.47,122.49,11.4,22.48,1.19,6.58,120.0
7116,Brajrajnagar,15-05-2019,68.52,151.34,34.49143047551845,28.560659061126955,0.0,14.53197725590996,121.0
7117,Brajrajnagar,16-05-2019,45.67,93.26,34.49143047551845,28.560659061126955,0.0,14.53197725590996,117.0
7118,Brajrajnagar,17-05-2019,56.61,119.58,34.49143047551845,28.560659061126955,0.0,14.53197725590996,84.0
7119,Brajrajnagar,18-05-2019,75.78,173.2,34.49143047551845,28.560659061126955,0.0,14.53197725590996,157.0
7120,Brajrajnagar,19-05-2019,78.6,189.46,34.49143047551845,28.560659061126955,0.0,14.53197725590996,143.0
7121,Brajrajnagar,20-05-2019,66.08,147.09,34.49143047551845,28.560659061126955,0.0,14.53197725590996,172.0
7122,Brajrajnagar,21-05-2019,70.12,143.64,34.49143047551845,28.560659061126955,0.0,14.53197725590996,114.0
7123,Brajrajnagar,22-05-2019,44.97,79.3,35.25,15.39,1.92,6.87,131.0
7124,Brajrajnagar,23-05-2019,45.14,90.69,33.42,21.23,1.92,7.85,114.0
7125,Brajrajnagar,24-05-2019,39.41,101.91,20.35,20.62,2.36,7.02,117.0
7126,Brajrajnagar,25-05-2019,44.87,146.4,19.72,23.41,3.17,6.85,124.0
7127,Brajrajnagar,26-05-2019,46.98,128.69,14.7,19.09,3.01,5.74,119.0
7128,Brajrajnagar,27-05-2019,58.45,138.62,17.3,20.3,3.17,7.38,136.0
7129,Brajrajnagar,28-05-2019,47.05,109.8,20.57,18.44,2.55,7.84,117.0
7130,Brajrajnagar,29-05-2019,36.04,69.37,34.49143047551845,3.01,0.02,2.41,84.0
7131,Brajrajnagar,30-05-2019,34.15,96.5,41.24,19.74,1.43,8.34,166.4635814889336
7132,Brajrajnagar,31-05-2019,40.9,80.06,23.83,18.4,1.48,7.32,114.0
7133,Brajrajnagar,01-06-2019,14.37,46.73,35.05,16.28,1.52,7.76,166.4635814889336
